img,buses,my_route_avg,my_route_buses,my_route_duration,gtfs_route_avg,gtfs_route_buses,gtfs_route_duration,no_bus_equal_trips,total_trips
127.png,5,1797.1088342827002,7,657.8672995780591,1679.3680125527424,35,1673.3459915611816,59,100
1272.png,5,1712.0770897679322,18,2317.2696202531647,1648.0015892405065,26,1798.666033755274,64,100
130.png,5,1933.187319831224,34,793.1698312236288,1924.101963818565,25,1105.392194092827,57,100
1307.png,5,1800.178201265824,6,2630.177848101266,1773.7538571729965,21,1082.1217299578059,73,100
1314.png,5,2499.1156833333334,47,7689.385864978903,2521.6012138185656,36,5074.083122362869,47,100
132.png,5,1914.9410533755276,17,1357.8881856540086,1843.7760502109707,43,1382.3052742616035,49,100
1322.png,5,1567.6378267932482,46,5382.138607594936,1547.8964010548523,40,2421.0594936708862,47,100
1325.png,5,1514.4114054852319,33,3798.5938818565382,1401.949494303798,51,2841.083122362869,47,100
1339.png,5,1972.7632328059078,37,801.3156118143459,1828.6099435654019,39,3026.468987341771,43,100
1345.png,5,1901.3678668776379,44,1134.8609704641349,1716.5040495780588,52,3261.4898734177204,40,100
1355.png,5,2154.918841772152,20,707.1915611814346,1961.7789676160332,42,2337.3586497890287,44,100
1361.png,5,1884.4284606540082,40,6974.563713080168,1793.6093548523204,52,1219.0913502109704,42,100
1380.png,5,2309.843808755274,33,6454.757594936709,2124.630489767932,49,4304.933333333333,37,100
1389.png,5,1544.8351983122357,47,1710.7810126582274,1539.9146160337548,43,1206.5527426160336,40,100
1390.png,5,2179.1665501054867,36,1550.9772151898735,2210.7564784810124,36,5500.233122362869,56,100
1393.png,5,1993.668562552742,35,4406.840084388185,1864.0256965189876,52,2956.5481012658233,35,100
1394.png,5,1769.3868460970468,39,4222.761814345991,1708.2772212025322,47,3144.7092827004217,46,100
1397.png,5,2705.2113258438812,17,9211.051265822785,2588.765568670886,36,6063.589029535865,64,100
1398.png,5,2271.571647679325,19,7492.483333333328,2375.2493456751054,7,4597.957805907174,77,100
1403.png,5,2375.8992203586495,22,9045.713924050639,2066.9525868143455,42,4152.164556962025,50,100
1404.png,5,2231.44332985232,23,8199.090295358648,2064.85298628692,41,4299.884599156118,58,100
1409.png,5,2156.140920991562,58,6530.150421940929,2145.2205753164562,53,3694.364135021097,36,100
142.png,5,1484.0500383966248,66,2392.549367088607,1640.045354957806,50,2415.34135021097,25,100
1422.png,5,1851.3015241561184,67,5174.591561181433,1960.4910275316452,45,2765.8518987341768,27,100
1436.png,5,1709.6861336497896,29,5799.1472573839665,1736.1533218354432,33,3218.8232067510544,60,100
1455.png,5,1803.6713006329112,38,1264.3537974683543,1645.1874861814345,48,2524.9364978902954,38,100
1458.png,5,1589.830785337552,26,2486.650632911392,1498.6956926160328,47,1755.0704641350205,47,100
1465.png,5,1842.0056659282707,28,1493.5073839662446,1678.3241335443035,45,3276.764978902954,39,100
1468.png,5,2117.358947573839,54,4638.233122362869,1910.9881152953583,65,4180.8767932489445,29,100
1469.png,5,2389.6700785864987,11,6537.774050632912,2117.735235232067,53,2105.317721518987,46,100
148.png,5,2114.68758386076,26,5193.6424050632895,2269.7921587552737,17,3258.9284810126574,65,100
1505.png,5,1473.6193793248947,51,5485.075949367089,1501.5975659282697,26,461.6843881856539,41,100
1508.png,5,1764.8873699367093,13,961.0027426160336,1733.5071073839665,20,1794.0616033755275,76,100
1551.png,5,2130.5022452531653,47,1731.1603375527422,1958.587262658228,67,2018.8687763713078,30,100
1587.png,5,1367.2499098101262,17,767.3312236286919,1221.699695464135,48,1781.3162447257382,48,100
1607.png,5,2265.679945358651,21,217.58270042194096,2172.2338835443043,22,1178.5394514767931,66,100
1617.png,5,1807.0749497890301,48,2718.7913502109704,1870.8685594936708,21,1382.0215189873416,44,100
164.png,5,2088.2989827004217,74,4561.576793248945,2198.731001054853,47,3504.5303797468355,25,100
1647.png,5,2032.5612767932491,26,624.3289029535865,1712.2386752109703,60,4420.594303797467,31,100
1675.png,5,2226.5371774261607,38,4873.504219409282,2307.3666088607597,36,2654.9464135021094,47,100
1697.png,5,1881.3977380801696,52,5721.60611814346,1952.0178359704641,44,1690.0822784810123,30,100
1702.png,5,1675.488979746835,22,841.2573839662447,1526.6547036919835,39,2317.1012658227846,61,100
171.png,5,1624.0489377637132,28,2979.3320675105483,1461.2049816455694,48,3263.019409282699,49,100
1715.png,5,2414.0944485232067,2,7953.080379746835,1959.7026180379748,49,2937.734599156118,51,100
1716.png,5,1708.1960212025317,25,2836.204430379747,1688.9332133966245,36,4780.817721518986,51,100
1720.png,5,1692.8775539029534,29,4037.576160337553,1551.949868670886,42,1734.8691983122362,53,100
1721.png,5,1730.9085177215184,47,2636.6449367088603,1715.2206411392401,34,3773.766666666666,40,100
1738.png,5,2118.217131223629,33,1549.2364978902954,1889.7683409282693,59,1318.173839662447,34,100
1742.png,5,1807.4166481012662,30,2476.7588607594935,1657.9483655063302,44,1955.1392405063286,48,100
1744.png,5,1641.2854821729954,27,1615.1881856540085,1687.5443312236284,18,918.0827004219409,70,100
1756.png,5,1800.809770253164,26,1591.0132911392404,1619.6914595991561,52,1934.1354430379743,40,100
1760.png,5,1670.4471329113928,5,856.8829113924049,1596.0204650843887,21,1586.6430379746835,78,100
1767.png,5,1440.235662236287,49,2183.1687763713076,1353.30922700422,42,1741.6869198312233,46,100
1771.png,5,1617.025339978902,45,2140.627004219409,1596.6023219409276,48,1997.0166666666669,37,100
1775.png,5,1792.9051133966245,60,2925.979535864979,1919.167027531645,33,1645.9537974683542,34,100
1782.png,5,2389.843042194092,35,9925.03691983123,2196.492108122361,44,1740.7959915611812,50,100
1785.png,5,2075.5487485232065,26,7669.868565400843,1856.5773952531642,49,2207.3689873417725,46,100
1787.png,5,1983.0187221518981,26,8306.763291139237,1990.4649420886074,35,1618.290506329114,54,100
1793.png,5,2200.047824261604,26,7240.008649789031,1940.242228691983,57,3692.1626582278477,40,100
1808.png,5,1741.1065475738403,50,3338.0489451476797,1695.9828528481012,41,4179.261392405063,43,100
1818.png,5,1835.2681811181442,17,1737.7073839662448,1793.474798417723,20,4117.660970464134,75,100
1842.png,5,1717.2501699367092,44,3571.3132911392418,1527.0973740506329,53,2576.3421940928274,41,100
1846.png,5,1695.1105089662458,59,2065.9367088607596,1646.1057904008442,54,2615.816455696202,37,100
1849.png,5,1619.1108495780584,33,1714.2559071729959,1662.024907172996,25,750.0324894514769,51,100
1857.png,5,1735.5407022151908,35,2238.5778481012658,1737.6914045358653,39,2097.0852320675112,52,100
1878.png,5,1426.0910764767934,43,4768.79092827004,1398.6367996835447,44,1430.5457805907172,48,100
189.png,5,1755.718351265823,40,753.1293248945149,1726.7778119198308,46,4593.153164556963,38,100
1913.png,5,1630.38135907173,11,1099.9172995780589,1483.474701687764,40,2548.670464135021,50,100
1923.png,5,1449.3756176160337,47,2069.268987341772,1417.9439183544303,56,2805.5111814345987,31,100
1942.png,5,1588.1154251054845,45,2689.650843881857,1576.8709195147683,42,1061.5729957805906,39,100
1947.png,5,1488.8839648734167,62,1871.394725738396,1547.9019479957801,48,5285.352320675106,31,100
1949.png,5,1447.1594026371304,45,2111.7926160337556,1439.1742417721516,38,2715.2575949367088,47,100
1952.png,5,1724.5587735232066,13,2329.7770042194093,1539.7658751054844,61,5580.543881856538,35,100
1957.png,5,1206.5520877637136,43,4648.100843881857,1033.8828990506327,56,2158.9812236286916,41,100
1986.png,5,2401.6552198312247,32,2178.6088607594934,1972.661113607595,61,2425.154008438818,32,100
2.png,5,2145.0568553797466,30,1251.6852320675105,2063.8374760548522,32,2400.348101265822,60,100
2001.png,5,1239.1812385021092,35,3069.532911392405,1331.720700105485,21,1241.548312236287,59,100
2008.png,5,2023.6449388185645,26,7194.783544303794,1971.6693213080173,28,4441.58312236287,55,100
2029.png,5,1663.3011216244724,6,919.8308016877636,1420.2630400843886,53,3203.9107594936704,47,100
2035.png,5,1444.058144514768,45,3344.0521097046417,1406.725329219409,46,1363.5170886075948,39,100
2044.png,5,2351.3876790084396,46,1660.0046413502105,2442.8245794303807,22,1656.9299578059072,51,100
2046.png,5,1474.9419842827006,52,4575.1042194092815,1424.6712589662443,49,1988.2989451476792,42,100
2051.png,5,1973.8394219409288,9,1593.5430379746833,1685.3119820675108,53,1410.1122362869198,46,100
2054.png,5,1720.1220957805915,58,3725.724261603375,1724.0975071729968,48,2064.742616033755,30,100
207.png,5,2427.8378140295363,55,4134.9282700421945,2570.0889836497886,38,3663.102109704642,40,100
2088.png,5,1566.2394055907173,8,7726.523839662448,1539.175727320675,21,987.54388185654,78,100
2091.png,5,1782.353192405063,29,1123.585654008439,1697.1215591772154,41,2448.708649789029,37,100
2095.png,5,2357.1901058016874,17,1379.8702531645567,2210.7962660337557,46,875.6569620253165,46,100
2113.png,5,1917.1175167721528,31,1836.2405063291137,1863.7424141350214,50,2161.203375527426,39,100
2145.png,5,1398.8038885021106,38,874.2818565400844,1327.3999363924052,40,2342.8930379746826,39,100
2157.png,5,1633.7913922995776,28,3082.77552742616,1649.8420971518985,22,460.7464135021097,63,100
2182.png,5,2860.5340629746834,23,872.9767932489451,1843.04049978903,60,2354.5668776371303,37,100
2233.png,5,3054.824328691983,20,1537.2276371308014,3021.9336314345983,21,1824.4215189873419,61,100
2234.png,5,2303.597247046414,39,986.0902953586498,2070.3205524261602,49,1632.5044303797467,36,100
2255.png,5,2002.319322679325,69,4538.760548523205,2092.7708650843883,64,1947.2808016877639,22,100
2273.png,5,1207.0751415611815,76,4121.043881856541,1492.481865506329,53,2323.9822784810126,24,100
2277.png,5,1156.0877512658233,66,4121.043881856541,1390.99573185654,51,2323.9822784810126,34,100
2278.png,5,1121.7361527426156,67,4121.043881856541,1394.3509312236285,51,2323.9822784810126,33,100
2284.png,5,1206.7443710970465,75,4121.043881856541,1542.8049760548522,41,2323.9822784810126,25,100
2291.png,5,1403.5959143459916,33,856.0561181434598,1410.8494035864978,20,2695.3240506329116,58,100
2292.png,5,1531.2915189873424,43,4307.087552742616,1425.872517616033,53,3092.585443037975,45,100
2303.png,5,1759.6359990506323,59,1548.6829113924048,1757.71433407173,59,3175.564978902954,26,100
2315.png,5,1488.4364395569614,39,789.4886075949366,1380.3548952531646,43,2396.8748945147677,41,100
2319.png,5,1681.346344409282,42,5098.675527426159,1628.2880780590713,36,3147.387341772151,50,100
2320.png,5,1630.5762630801692,46,4793.054008438819,1730.7666472573844,38,1905.2364978902951,48,100
233.png,5,1574.7958736286919,51,1432.643248945148,1592.6870973628695,38,1900.9493670886075,36,100
2337.png,5,1899.065783227847,33,1280.4786919831222,1742.06670242616,47,3516.856540084388,36,100
2338.png,5,1826.9400095991564,30,7249.853164556964,1754.258701054852,40,3216.2848101265818,50,100
2345.png,5,1831.3129489451478,29,1591.3637130801685,1654.2925354430377,60,4130.487130801689,30,100
2350.png,5,1738.6191721518987,31,3223.9080168776372,1758.3307604430381,19,1522.4675105485233,62,100
2353.png,5,1799.1655123417725,47,2722.100421940928,1833.2832361814344,46,2000.3656118143458,36,100
2360.png,5,2133.6076755274257,44,4688.194303797469,2003.3309418776366,48,3717.8867088607594,33,100
2361.png,5,1953.3373425105488,50,3774.7959915611823,1955.3038988396627,47,3272.60970464135,39,100
2363.png,5,1740.8950736286913,20,3888.910337552743,1642.5673114978897,45,2232.151898734177,50,100
2375.png,5,1578.1476183544305,46,1405.4856540084386,1626.5456167721518,32,2905.3012658227844,38,100
2377.png,5,1807.123148734178,60,3607.7772151898744,1714.0609561181438,57,2505.4888185654004,30,100
2381.png,5,1610.113339767933,30,2199.249156118143,1516.0747744725743,50,2901.066666666667,42,100
240.png,5,1566.6695181434598,39,1079.937974683544,1534.678162869198,47,4779.811392405063,29,100
2411.png,5,2177.3233936708857,53,5180.209704641348,2373.9752912447257,35,2719.337552742616,46,100
2422.png,5,2493.7380489451484,22,2971.726793248945,2540.0531007383975,5,3373.468565400843,76,100
2427.png,5,2292.3215415611817,44,3030.161181434599,2430.459139662448,31,4194.875527426161,46,100
2462.png,5,1865.2462723628685,34,5246.564978902953,1907.8971053797466,27,3275.1691983122355,56,100
2474.png,5,1035.1348738396625,57,1725.3508438818567,977.4909573839664,52,1778.5658227848105,40,100
2476.png,5,1497.019959599156,32,3720.481012658228,1522.6696671940927,19,1768.2803797468355,66,100
2479.png,5,1216.3516334388187,4,6857.645780590717,1181.6887382911398,18,1717.0590717299576,78,100
2487.png,5,1749.5598380801684,28,7527.155907172994,1714.6861977848093,33,870.114345991561,53,100
2488.png,5,1012.1052990506334,41,702.6090717299578,1068.3009888185654,4,1036.4341772151897,56,100
2492.png,5,1331.221472151899,58,3451.056540084388,1430.1862896624473,33,2769.5149789029547,35,100
2498.png,5,1336.8079472573838,18,1467.3487341772152,1257.2568832278482,44,1523.5715189873415,51,100
2508.png,5,1853.7780337552729,30,4133.179957805907,1695.8076139240513,58,1887.5605485232068,35,100
2510.png,5,1826.3027823839666,29,4187.516033755273,1731.1514017932489,32,2011.3369198312234,57,100
2518.png,5,1894.8916413502113,38,4105.786286919832,1861.4765081223627,20,2590.2371308016877,60,100
2533.png,5,1198.6109471518987,30,3186.162025316455,1292.3200804852327,11,1345.1995780590712,70,100
2539.png,5,1738.9835130801687,27,4437.264767932489,1760.4540391350208,4,976.1094936708862,70,100
2540.png,5,1321.4107402953584,31,1756.0928270042193,1272.1114424050636,37,480.10717299578056,50,100
2546.png,5,2028.8932910337553,1,1437.2303797468353,1489.1060418776367,50,1393.086497890295,49,100
2552.png,5,1753.1344092827005,23,3539.093248945147,1660.2417630801688,34,2268.7118143459916,55,100
2554.png,5,1557.5724828059078,20,4726.98122362869,1323.2119183544307,57,2267.6371308016883,43,100
2572.png,5,1282.607782594937,41,1642.1424050632913,1324.3576258438823,17,3049.4512658227845,52,100
2574.png,5,765.0150427215187,20,1323.6221518987343,789.2352368143457,3,797.9599156118143,80,100
2575.png,5,1347.1366061181436,9,5805.319831223628,1266.593545464135,28,1902.6172995780591,67,100
2579.png,5,1083.4066813291138,2,686.0088607594937,1087.9115778481012,1,1510.131434599156,98,100
2583.png,5,1537.6868478902957,60,3512.040295358649,1772.0684281645567,18,1722.2282700421943,40,100
259.png,5,943.6929048523207,39,5110.944303797469,853.9648892405061,42,2637.5548523206753,49,100
2598.png,5,1501.966665611814,28,1602.0021097046415,1561.588669725738,2,1429.5426160337552,72,100
2615.png,5,1923.5245743670887,10,8127.957383966244,1927.2025877637134,2,1667.2628691983123,88,100
2617.png,5,1175.4823586497891,44,1052.150210970464,1109.4848600210973,40,1103.5227848101265,56,100
2621.png,5,1197.6749801687763,26,5184.068776371308,1249.4782775316455,4,687.775105485232,73,100
2647.png,5,1620.1626094936717,42,2348.024894514768,1637.3972226793253,9,1601.0175105485234,57,100
2670.png,5,1678.9499312236285,15,3072.317299578059,1669.725698839662,7,1591.5628691983122,81,100
2672.png,5,1039.684924683545,26,4293.201687763713,1082.783760548524,11,1404.0632911392404,74,100
270.png,5,1939.9275424050625,56,4919.938607594938,1909.4972285864983,59,1618.103164556962,32,100
2702.png,5,955.8477066455694,46,2422.0789029535863,979.3635562236288,40,897.3316455696202,52,100
2711.png,5,1992.5071559071732,53,5145.771097046412,2134.8401805907174,33,965.9476793248945,43,100
2717.png,5,1645.9747468354437,50,2303.985864978903,1825.88607964135,2,543.1531645569621,50,100
2729.png,5,2353.5148762658227,44,4717.463291139238,2411.795105485233,30,2267.947257383966,45,100
2738.png,5,2124.699123101266,28,3284.5217299578053,1920.2016111814344,47,3985.5362869198307,47,100
2761.png,5,1413.6157364978906,28,4341.620042194091,1442.5100864978906,40,761.7552742616033,55,100
2772.png,5,2772.352515400843,59,3404.1812236286914,2839.9691580168787,29,5109.125527426159,34,100
2778.png,5,1872.385369409284,49,1508.8208860759494,1797.6849176160345,56,3066.121729957805,41,100
2783.png,5,1704.1289600210976,32,7272.634810126584,1649.3148198312244,37,6476.501687763716,58,100
2784.png,5,1914.0636556962033,14,7700.088396624474,1868.4217276371319,23,8125.933966244728,71,100
2788.png,5,1485.9509290084386,35,1933.0459915611816,1341.6768713080166,55,4397.842827004219,41,100
279.png,5,1763.277543143461,9,9744.623839662445,1650.2394741561186,31,1913.0888185654005,69,100
2790.png,5,2318.3955195147673,37,692.3805907172996,1822.8584585443032,64,5748.539240506327,31,100
28.png,5,2100.675833649789,58,1450.0109704641347,2257.95229957806,33,3714.1124472573833,34,100
2831.png,5,1868.5729063291144,43,2004.4455696202529,2040.2355860759496,18,478.5489451476793,49,100
2846.png,5,1668.7329585443042,48,2204.9405063291138,1629.7398031645562,42,2339.221308016878,28,100
2852.png,5,2309.509520253165,29,4840.470886075949,2177.704788080169,46,2500.9955696202533,41,100
2867.png,5,2545.753948417722,26,3974.8647679324886,2446.172764135021,22,2189.6379746835446,65,100
2877.png,5,2963.686610443038,40,1586.5917721518986,2788.151028059072,41,3645.630168776372,47,100
2890.png,5,2615.500595780592,26,1139.1786919831225,2223.001612552743,52,3596.0856540084387,37,100
2896.png,5,1644.23248649789,32,2427.295991561182,1648.721843776372,38,1458.4402953586496,52,100
292.png,5,1932.2602782700412,34,986.7540084388183,2018.7504929324891,53,1664.853375527426,42,100
2920.png,5,1686.024697995781,61,3186.6713080168774,1866.5031662447257,50,5192.796624472575,25,100
2931.png,5,2042.357269092827,45,5056.710126582278,1988.260709282701,58,3597.6957805907173,32,100
2932.png,5,2021.6395641350205,37,7521.7335443037955,1724.502612130801,65,2289.8035864978897,33,100
2941.png,5,1856.9473316455703,39,4280.352320675105,1773.202007383967,52,2814.079746835443,45,100
2955.png,5,1687.1138657172996,67,2425.381012658227,1684.7580648734177,67,2720.239240506329,20,100
2967.png,5,2077.635871940929,46,9088.463080168773,1984.5685321729966,55,2075.808227848101,40,100
2974.png,5,2114.8785026371306,27,6497.612236286918,2112.898581856541,31,1174.0137130801688,62,100
2984.png,5,2020.4109199367094,11,307.6103375527425,1978.212843565401,15,1406.0873417721518,77,100
2985.png,5,2017.6865252109703,7,287.1278481012658,1964.6784427215193,25,1627.7729957805905,68,100
2997.png,5,2004.5604029535864,23,647.6238396624474,1772.5456820675101,50,2030.1597046413501,48,100
3007.png,5,1560.9006591772154,27,4813.421518987343,1441.720196308017,47,3692.9921940928266,49,100
3010.png,5,1513.1173297468358,35,1436.143459915612,1478.4952205696202,33,1533.9175105485233,56,100
3011.png,5,1801.0923271097035,57,3729.1869198312233,1535.8189005274266,58,3278.421518987342,32,100
3015.png,5,1695.3526344936702,54,2314.194514767932,1731.652473945147,50,3674.8008438818556,37,100
3028.png,5,2378.715607489452,31,8453.998945147681,1818.8630748945152,72,1955.0223628691983,25,100
3030.png,5,1805.9653101265828,41,5241.583333333333,1786.0981542194093,48,504.16708860759496,46,100
3041.png,5,2184.4649919831213,41,7549.738185654005,2130.1661493670895,60,3258.36582278481,36,100
3052.png,5,1620.1655472573839,11,1583.1421940928271,1393.8745770042196,62,1473.4012658227846,33,100
3060.png,5,2069.831254430379,59,3422.0037974683537,2176.4453398734177,38,2801.631223628692,34,100
307.png,5,1714.7835374472572,62,4992.751898734176,1895.3263642405066,60,2683.3105485232063,27,100
3076.png,5,1607.1170562236287,54,3884.023628691984,1687.1908841772151,46,1036.5295358649792,37,100
308.png,5,1743.7983148734181,44,5586.028691983123,1664.65693871308,46,1969.1065400843881,40,100
3082.png,5,2024.1407447257384,44,4184.50105485232,2030.6861587552735,36,2444.760337552743,48,100
3086.png,5,2266.098023312236,60,2025.218987341772,2253.4440601265815,55,6674.600210970465,26,100
3088.png,5,1735.5059188818566,54,4468.167510548523,1942.604406434599,20,2198.513080168776,44,100
31.png,5,2542.7332172995775,67,4480.097257383965,2425.0436099156104,70,7659.423839662444,29,100
3110.png,5,1674.9515985232076,58,3153.198945147679,1994.2857231012665,30,1471.2381856540087,42,100
3131.png,5,1809.025978586498,37,1071.8647679324895,1471.3286816455698,65,2132.302109704641,29,100
3136.png,5,1580.2940602320677,60,1193.3628691983124,1570.9757261603381,60,1128.990717299578,22,100
3139.png,5,1608.5509459915622,29,666.942194092827,1535.985283438819,49,2264.507805907174,45,100
3145.png,5,1797.6141629746826,27,1376.5023206751055,1754.605745991561,40,1750.3525316455696,53,100
3183.png,5,1358.8101397679325,18,4642.708438818565,1286.6622914556965,21,1924.9483122362872,68,100
3185.png,5,1690.3423927215192,45,4110.368565400843,1744.8146349156125,46,975.6135021097048,39,100
3197.png,5,1759.4660304852327,32,2037.6616033755274,1603.848386181435,47,2867.618565400845,49,100
3206.png,5,1874.9389350210972,52,2384.217299578059,1905.693329430379,52,3579.5388185653997,37,100
3226.png,5,1583.9852948312243,50,5113.085021097047,1436.136835759494,60,2896.12194092827,34,100
3238.png,5,1896.5407270042208,23,3064.5582278481,1841.4317726793263,20,1625.057594936709,66,100
3245.png,5,2171.198162763713,41,6134.545569620252,2361.3181970464125,10,1365.3738396624472,59,100
3274.png,5,895.0772857594941,49,721.6084388185653,902.8762566455699,54,885.9770042194091,41,100
3278.png,5,1949.9839822784818,66,5373.346624472573,1841.1814300632907,65,1977.0983122362863,28,100
3280.png,5,1584.876298945147,36,3644.494303797469,1520.9590186708854,51,1879.8238396624467,42,100
3286.png,5,1670.3298086497907,38,4412.144514767932,1602.7778662447258,29,3379.547890295358,49,100
3288.png,5,1927.3237147679338,23,7565.729746835444,1817.6204235232065,47,4612.17341772152,50,100
3293.png,5,1828.4540877637126,15,1955.6926160337548,1764.90529335443,32,1432.6964135021099,62,100
3317.png,5,1572.0502607594933,24,3398.0554852320683,1421.631890400844,46,2044.5080168776365,52,100
3318.png,5,1790.4603145569617,29,4911.771729957804,1820.9308221518984,26,1407.3090717299579,57,100
332.png,5,2073.5294705696197,49,3951.6856540084386,1937.7411324894513,50,2174.029746835443,37,100
3324.png,5,2002.851915822785,59,1150.5373417721519,2218.6954323839677,1,1026.3552742616034,41,100
3329.png,5,2055.8007555907175,55,4366.854219409282,2008.075010021098,55,1477.1533755274259,29,100
3342.png,5,1707.5021238396623,45,5227.067932489451,1690.831881223629,58,1617.601476793249,36,100
3350.png,5,1957.8752849156112,52,6085.931856540084,1905.702769409283,52,1488.9289029535864,23,100
3352.png,5,1759.531171518987,63,4284.736497890294,1924.2075106540083,63,1983.7424050632912,24,100
3381.png,5,2077.0213815400843,6,9596.472573839663,1823.683343037976,51,3230.242616033755,47,100
3383.png,5,2491.3165570675105,53,1756.6360759493673,2502.4437201476794,60,4157.5151898734175,35,100
3387.png,5,2065.2298073839665,50,1591.8561181434602,1734.452099683545,67,2866.5390295358643,31,100
3391.png,5,2805.7751240506336,28,2076.3373417721523,2657.8323054852317,31,4474.443670886076,51,100
3392.png,5,2341.8557047468353,24,1636.5147679324891,2406.0267827004222,14,8310.144303797466,72,100
3396.png,5,1201.5291724683539,63,3129.6575949367093,1283.7423328059074,47,2875.5641350210967,35,100
342.png,5,1947.9623128691978,53,6764.278902953584,2063.355470464136,44,3129.883122362869,39,100
343.png,5,1826.4500919831228,26,10058.848734177212,1863.4803841772152,14,3906.0023206751052,71,100
3430.png,5,1575.283600632911,20,592.7312236286919,1469.2812737341776,49,1753.5681434599157,44,100
3441.png,5,1600.8817868143449,50,2652.984388185654,1621.190660759493,42,1535.420675105485,46,100
3453.png,5,1685.3940241561181,46,1724.0025316455694,1639.3046623417727,70,1847.1552742616034,27,100
3463.png,5,1847.3292263713083,26,953.8310126582278,1639.5910478902954,46,2377.1438818565407,49,100
3468.png,5,1407.6038702531646,39,1131.2755274261604,1401.8479005274257,36,2423.828481012658,44,100
3471.png,5,1318.7641419831225,47,1319.7780590717298,1313.420719092827,49,1046.9415611814345,31,100
3475.png,5,1707.100515084389,29,1608.6575949367084,1660.261983966245,30,2218.108227848101,48,100
3476.png,5,1629.744261708861,30,1958.3647679324895,1630.3062841772148,34,1783.48164556962,56,100
3489.png,5,1749.68882056962,60,3724.3702531645567,1795.0633010548522,61,2726.782911392405,26,100
350.png,5,1804.546064873419,44,6764.278902953584,1895.764144725739,39,3129.883122362869,50,100
3512.png,5,2558.0369965189875,36,4274.551898734177,2432.1642868143463,54,4744.874683544303,41,100
